X,Y,Numerical Solution (in K)
0.11,0.2,99.9576
0.11,0.21,99.9559
0.11,0.22,99.9542
0.11,0.23,99.9527
0.11,0.24,99.9511
0.11,0.25,99.9497
0.11,0.26,99.9483
0.11,0.27,99.9469
0.11,0.28,99.9456
0.11,0.29,99.9444
0.11,0.3,99.9432
0.11,0.31,99.9421
0.11,0.32,99.9411
0.11,0.33,99.9401
0.11,0.34,99.9392
0.11,0.35,99.9384
0.11,0.36,99.9376
0.11,0.37,99.9369
0.11,0.38,99.9363
0.11,0.39,99.9357
0.11,0.4,99.9352
0.11,0.41,99.9347
0.11,0.42,99.9344
0.11,0.43,99.9341
0.11,0.44,99.9338
0.11,0.45,99.9337
0.11,0.46,99.9336
0.11,0.47,99.9335
0.11,0.48,99.9336
0.11,0.49,99.9337
0.11,0.5,99.9338
0.11,0.51,99.9341
0.11,0.52,99.9344
0.11,0.53,99.9347
0.11,0.54,99.9352
0.11,0.55,99.9356
0.11,0.56,99.9362
0.11,0.57,99.9368
0.11,0.58,99.9375
0.11,0.59,99.9382
0.11,0.6,99.939
0.11,0.61,99.9398
0.11,0.62,99.9407
0.11,0.63,99.9417
0.11,0.64,99.9427
0.11,0.65,99.9437
0.11,0.66,99.9448
0.11,0.67,99.946
0.11,0.68,99.9472
0.11,0.69,99.9484
0.11,0.7,99.9497
0.11,0.71,99.951
0.11,0.72,99.9524
0.11,0.73,99.9538
0.11,0.74,99.9552
0.11,0.75,99.9567
0.11,0.76,99.9582
0.11,0.77,99.9598
0.11,0.78,99.9614
0.11,0.79,99.963
0.11,0.8,99.9646
0.11,0.81,99.9663
0.11,0.82,99.9679
0.11,0.83,99.9696
0.11,0.84,99.9714
0.11,0.85,99.9731
0.11,0.86,99.9749
0.11,0.87,99.9766
0.11,0.88,99.9784
0.11,0.89,99.9802
0.11,0.9,99.982
0.11,0.91,99.9838
0.11,0.92,99.9856
0.11,0.93,99.9874
0.11,0.94,99.9892
0.11,0.95,99.991
0.11,0.96,99.9928
0.11,0.97,99.9946
0.11,0.98,99.9964
0.11,0.99,99.9982
0.11,1,100
0.12,0,100
0.12,0.01,99.9974
0.12,0.02,99.9948
0.12,0.03,99.9923
0.12,0.04,99.9898
0.12,0.05,99.9872
0.12,0.06,99.9848
0.12,0.07,99.9823
0.12,0.08,99.9799
0.12,0.09,99.9775
0.12,0.1,99.9751
0.12,0.11,99.9728
0.12,0.12,99.9706
0.12,0.13,99.9683
0.12,0.14,99.9661
0.12,0.15,99.964
0.12,0.16,99.9619
0.12,0.17,99.9598
0.12,0.18,99.9578
0.12,0.19,99.9559
0.12,0.2,99.954
0.12,0.21,99.9522
0.12,0.22,99.9504
0.12,0.23,99.9487
0.12,0.24,99.947
0.12,0.25,99.9455
0.12,0.26,99.9439
0.12,0.27,99.9425
0.12,0.28,99.9411
0.12,0.29,99.9397
0.12,0.3,99.9385
0.12,0.31,99.9373
0.12,0.32,99.9362
0.12,0.33,99.9351
0.12,0.34,99.9341
0.12,0.35,99.9332
0.12,0.36,99.9324
0.12,0.37,99.9316
0.12,0.38,99.9309
0.12,0.39,99.9303
0.12,0.4,99.9298
0.12,0.41,99.9293
0.12,0.42,99.9289
0.12,0.43,99.9286
0.12,0.44,99.9283
0.12,0.45,99.9281
0.12,0.46,99.928
0.12,0.47,99.928
0.12,0.48,99.928
0.12,0.49,99.9281
0.12,0.5,99.9283
0.12,0.51,99.9286
0.12,0.52,99.9289
0.12,0.53,99.9293
0.12,0.54,99.9297
0.12,0.55,99.9303
0.12,0.56,99.9309
0.12,0.57,99.9315
0.12,0.58,99.9322
0.12,0.59,99.933
0.12,0.6,99.9339
0.12,0.61,99.9348
0.12,0.62,99.9358
0.12,0.63,99.9368
0.12,0.64,99.9379
0.12,0.65,99.939
0.12,0.66,99.9402
0.12,0.67,99.9415
0.12,0.68,99.9428
0.12,0.69,99.9441
0.12,0.7,99.9455
0.12,0.71,99.9469
0.12,0.72,99.9484
0.12,0.73,99.9499
0.12,0.74,99.9515
0.12,0.75,99.9531
0.12,0.76,99.9548
0.12,0.77,99.9564
0.12,0.78,99.9581
0.12,0.79,99.9599
0.12,0.8,99.9617
0.12,0.81,99.9635
0.12,0.82,99.9653
0.12,0.83,99.9671
0.12,0.84,99.969
0.12,0.85,99.9709
0.12,0.86,99.9728
0.12,0.87,99.9747
0.12,0.88,99.9766
0.12,0.89,99.9786
0.12,0.9,99.9805
0.12,0.91,99.9825
0.12,0.92,99.9844
0.12,0.93,99.9864
0.12,0.94,99.9883
0.12,0.95,99.9903
0.12,0.96,99.9923
0.12,0.97,99.9942
0.12,0.98,99.9961
0.12,0.99,99.9981
0.12,1,100
0.13,0,100
0.13,0.01,99.9972
0.13,0.02,99.9944
0.13,0.03,99.9917
0.13,0.04,99.989
0.13,0.05,99.9863
0.13,0.06,99.9836
0.13,0.07,99.981
0.13,0.08,99.9784
0.13,0.09,99.9758
0.13,0.1,99.9733
0.13,0.11,99.9708
0.13,0.12,99.9683
0.13,0.13,99.9659
0.13,0.14,99.9636
0.13,0.15,99.9613
0.13,0.16,99.959
0.13,0.17,99.9568
0.13,0.18,99.9546
0.13,0.19,99.9526
0.13,0.2,99.9505
0.13,0.21,99.9486
0.13,0.22,99.9467
0.13,0.23,99.9448
0.13,0.24,99.943
0.13,0.25,99.9413
0.13,0.26,99.9397
0.13,0.27,99.9381
0.13,0.28,99.9366
0.13,0.29,99.9352
0.13,0.3,99.9338
0.13,0.31,99.9325
0.13,0.32,99.9313
0.13,0.33,99.9302
0.13,0.34,99.9291
0.13,0.35,99.9282
0.13,0.36,99.9273
0.13,0.37,99.9264
0.13,0.38,99.9257
0.13,0.39,99.925
0.13,0.4,99.9244
0.13,0.41,99.9239
0.13,0.42,99.9235
0.13,0.43,99.9232
0.13,0.44,99.9229
0.13,0.45,99.9227
0.13,0.46,99.9226
0.13,0.47,99.9225
0.13,0.48,99.9226
0.13,0.49,99.9227
0.13,0.5,99.9229
0.13,0.51,99.9232
0.13,0.52,99.9235
0.13,0.53,99.9239
0.13,0.54,99.9244
0.13,0.55,99.925
0.13,0.56,99.9256
0.13,0.57,99.9263
0.13,0.58,99.9271
0.13,0.59,99.928
0.13,0.6,99.9289
0.13,0.61,99.9299
0.13,0.62,99.9309
0.13,0.63,99.932
0.13,0.64,99.9332
0.13,0.65,99.9344
0.13,0.66,99.9357
0.13,0.67,99.937
0.13,0.68,99.9384
0.13,0.69,99.9399
0.13,0.7,99.9414
0.13,0.71,99.9429
0.13,0.72,99.9445
0.13,0.73,99.9462
0.13,0.74,99.9479
0.13,0.75,99.9496
0.13,0.76,99.9514
0.13,0.77,99.9532
0.13,0.78,99.955
0.13,0.79,99.9569
0.13,0.8,99.9588
0.13,0.81,99.9607
0.13,0.82,99.9627
0.13,0.83,99.9646
0.13,0.84,99.9667
0.13,0.85,99.9687
0.13,0.86,99.9707
0.13,0.87,99.9728
0.13,0.88,99.9749
0.13,0.89,99.9769
0.13,0.9,99.979
0.13,0.91,99.9811
0.13,0.92,99.9832
0.13,0.93,99.9853
0.13,0.94,99.9875
0.13,0.95,99.9896
0.13,0.96,99.9917
0.13,0.97,99.9938
0.13,0.98,99.9959
0.13,0.99,99.9979
0.13,1,100
0.14,0,100
0.14,0.01,99.997
0.14,0.02,99.9941
0.14,0.03,99.9911
0.14,0.04,99.9882
0.14,0.05,99.9853
0.14,0.06,99.9825
0.14,0.07,99.9796
0.14,0.08,99.9769
0.14,0.09,99.9741
0.14,0.1,99.9714
0.14,0.11,99.9687
0.14,0.12,99.9661
0.14,0.13,99.9636
0.14,0.14,99.961
0.14,0.15,99.9586
0.14,0.16,99.9562
0.14,0.17,99.9538
0.14,0.18,99.9515
0.14,0.19,99.9493
0.14,0.2,99.9471
0.14,0.21,99.945
0.14,0.22,99.943
0.14,0.23,99.941
0.14,0.24,99.9391
0.14,0.25,99.9373
0.14,0.26,99.9355
0.14,0.27,99.9338
0.14,0.28,99.9322
0.14,0.29,99.9307
0.14,0.3,99.9293
0.14,0.31,99.9279
0.14,0.32,99.9266
0.14,0.33,99.9254
0.14,0.34,99.9243
0.14,0.35,99.9232
0.14,0.36,99.9223
0.14,0.37,99.9214
0.14,0.38,99.9206
0.14,0.39,99.9199
0.14,0.4,99.9192
0.14,0.41,99.9187
0.14,0.42,99.9182
0.14,0.43,99.9179
0.14,0.44,99.9176
0.14,0.45,99.9174
0.14,0.46,99.9172
0.14,0.47,99.9172
0.14,0.48,99.9173
0.14,0.49,99.9174
0.14,0.5,99.9176
0.14,0.51,99.9179
0.14,0.52,99.9183
0.14,0.53,99.9187
0.14,0.54,99.9192
0.14,0.55,99.9198
0.14,0.56,99.9205
0.14,0.57,99.9213
0.14,0.58,99.9221
0.14,0.59,99.923
0.14,0.6,99.924
0.14,0.61,99.925
0.14,0.62,99.9262
0.14,0.63,99.9273
0.14,0.64,99.9286
0.14,0.65,99.9299
0.14,0.66,99.9313
0.14,0.67,99.9327
0.14,0.68,99.9342
0.14,0.69,99.9358
0.14,0.7,99.9374
0.14,0.71,99.939
0.14,0.72,99.9407
0.14,0.73,99.9425
0.14,0.74,99.9443
0.14,0.75,99.9461
0.14,0.76,99.948
0.14,0.77,99.9499
0.14,0.78,99.9519
0.14,0.79,99.9539
0.14,0.8,99.9559
0.14,0.81,99.958
0.14,0.82,99.9601
0.14,0.83,99.9622
0.14,0.84,99.9644
0.14,0.85,99.9665
0.14,0.86,99.9687
0.14,0.87,99.9709
0.14,0.88,99.9731
0.14,0.89,99.9754
0.14,0.9,99.9776
0.14,0.91,99.9798
0.14,0.92,99.9821
0.14,0.93,99.9843
0.14,0.94,99.9866
0.14,0.95,99.9889
0.14,0.96,99.9911
0.14,0.97,99.9933
0.14,0.98,99.9956
0.14,0.99,99.9978
0.14,1,100
0.15,0,100
0.15,0.01,99.9968
0.15,0.02,99.9937
0.15,0.03,99.9906
0.15,0.04,99.9875
0.15,0.05,99.9844
0.15,0.06,99.9814
0.15,0.07,99.9784
0.15,0.08,99.9754
0.15,0.09,99.9725
0.15,0.1,99.9696
0.15,0.11,99.9668
0.15,0.12,99.964
0.15,0.13,99.9613
0.15,0.14,99.9586
0.15,0.15,99.956
0.15,0.16,99.9534
0.15,0.17,99.9509
0.15,0.18,99.9484
0.15,0.19,99.9461
0.15,0.2,99.9438
0.15,0.21,99.9415
0.15,0.22,99.9394
0.15,0.23,99.9373
0.15,0.24,99.9353
0.15,0.25,99.9333
0.15,0.26,99.9314
0.15,0.27,99.9297
0.15,0.28,99.928
0.15,0.29,99.9263
0.15,0.3,99.9248
0.15,0.31,99.9233
0.15,0.32,99.922
0.15,0.33,99.9207
0.15,0.34,99.9195
0.15,0.35,99.9184
0.15,0.36,99.9173
0.15,0.37,99.9164
0.15,0.38,99.9156
0.15,0.39,99.9148
0.15,0.4,99.9141
0.15,0.41,99.9136
0.15,0.42,99.9131
0.15,0.43,99.9127
0.15,0.44,99.9124
0.15,0.45,99.9122
0.15,0.46,99.912
0.15,0.47,99.912
0.15,0.48,99.912
0.15,0.49,99.9122
0.15,0.5,99.9124
0.15,0.51,99.9127
0.15,0.52,99.9131
0.15,0.53,99.9136
0.15,0.54,99.9141
0.15,0.55,99.9148
0.15,0.56,99.9155
0.15,0.57,99.9163
0.15,0.58,99.9172
0.15,0.59,99.9182
0.15,0.6,99.9192
0.15,0.61,99.9203
0.15,0.62,99.9215
0.15,0.63,99.9228
0.15,0.64,99.9241
0.15,0.65,99.9255
0.15,0.66,99.927
0.15,0.67,99.9285
0.15,0.68,99.9301
0.15,0.69,99.9317
0.15,0.7,99.9334
0.15,0.71,99.9352
0.15,0.72,99.937
0.15,0.73,99.9389
0.15,0.74,99.9408
0.15,0.75,99.9427
0.15,0.76,99.9447
0.15,0.77,99.9468
0.15,0.78,99.9489
0.15,0.79,99.951
0.15,0.8,99.9532
0.15,0.81,99.9554
0.15,0.82,99.9576
0.15,0.83,99.9599
0.15,0.84,99.9621
0.15,0.85,99.9644
0.15,0.86,99.9668
0.15,0.87,99.9691
0.15,0.88,99.9714
0.15,0.89,99.9738
0.15,0.9,99.9762
0.15,0.91,99.9786
0.15,0.92,99.981
0.15,0.93,99.9834
0.15,0.94,99.9858
0.15,0.95,99.9882
0.15,0.96,99.9905
0.15,0.97,99.9929
0.15,0.98,99.9953
0.15,0.99,99.9977
0.15,1,100
0.16,0,100
0.16,0.01,99.9966
0.16,0.02,99.9933
0.16,0.03,99.99
0.16,0.04,99.9867
0.16,0.05,99.9835
0.16,0.06,99.9803
0.16,0.07,99.9771
0.16,0.08,99.974
0.16,0.09,99.9709
0.16,0.1,99.9678
0.16,0.11,99.9648
0.16,0.12,99.9619
0.16,0.13,99.959
0.16,0.14,99.9562
0.16,0.15,99.9534
0.16,0.16,99.9507
0.16,0.17,99.948
0.16,0.18,99.9455
0.16,0.19,99.9429
0.16,0.2,99.9405
0.16,0.21,99.9381
0.16,0.22,99.9358
0.16,0.23,99.9336
0.16,0.24,99.9315
0.16,0.25,99.9294
0.16,0.26,99.9275
0.16,0.27,99.9256
0.16,0.28,99.9238
0.16,0.29,99.9221
0.16,0.3,99.9204
0.16,0.31,99.9189
0.16,0.32,99.9174
0.16,0.33,99.9161
0.16,0.34,99.9148
0.16,0.35,99.9136
0.16,0.36,99.9125
0.16,0.37,99.9116
0.16,0.38,99.9107
0.16,0.39,99.9099
0.16,0.4,99.9092
0.16,0.41,99.9086
0.16,0.42,99.908
0.16,0.43,99.9076
0.16,0.44,99.9073
0.16,0.45,99.9071
0.16,0.46,99.9069
0.16,0.47,99.9069
0.16,0.48,99.9069
0.16,0.49,99.9071
0.16,0.5,99.9073
0.16,0.51,99.9077
0.16,0.52,99.9081
0.16,0.53,99.9086
0.16,0.54,99.9092
0.16,0.55,99.9099
0.16,0.56,99.9106
0.16,0.57,99.9115
0.16,0.58,99.9124
0.16,0.59,99.9134
0.16,0.6,99.9145
0.16,0.61,99.9157
0.16,0.62,99.917
0.16,0.63,99.9183
0.16,0.64,99.9197
0.16,0.65,99.9212
0.16,0.66,99.9227
0.16,0.67,99.9244
0.16,0.68,99.926
0.16,0.69,99.9278
0.16,0.7,99.9296
0.16,0.71,99.9314
0.16,0.72,99.9334
0.16,0.73,99.9353
0.16,0.74,99.9374
0.16,0.75,99.9394
0.16,0.76,99.9416
0.16,0.77,99.9437
0.16,0.78,99.9459
0.16,0.79,99.9482
0.16,0.8,99.9505
0.16,0.81,99.9528
0.16,0.82,99.9552
0.16,0.83,99.9575
0.16,0.84,99.9599
0.16,0.85,99.9624
0.16,0.86,99.9648
0.16,0.87,99.9673
0.16,0.88,99.9698
0.16,0.89,99.9723
0.16,0.9,99.9748
0.16,0.91,99.9773
0.16,0.92,99.9799
0.16,0.93,99.9824
0.16,0.94,99.9849
0.16,0.95,99.9875
0.16,0.96,99.99
0.16,0.97,99.9925
0.16,0.98,99.995
0.16,0.99,99.9975
0.16,1,100
0.17,0,100
0.17,0.01,99.9965
0.17,0.02,99.993
0.17,0.03,99.9895
0.17,0.04,99.986
0.17,0.05,99.9826
0.17,0.06,99.9792
0.17,0.07,99.9759
0.17,0.08,99.9726
0.17,0.09,99.9693
0.17,0.1,99.9661
0.17,0.11,99.9629
0.17,0.12,99.9598
0.17,0.13,99.9568
0.17,0.14,99.9538
0.17,0.15,99.9509
0.17,0.16,99.948
0.17,0.17,99.9452
0.17,0.18,99.9425
0.17,0.19,99.9399
0.17,0.2,99.9373
0.17,0.21,99.9348
0.17,0.22,99.9324
0.17,0.23,99.9301
0.17,0.24,99.9278
0.17,0.25,99.9257
0.17,0.26,99.9236
0.17,0.27,99.9216
0.17,0.28,99.9197
0.17,0.29,99.9179
0.17,0.3,99.9162
0.17,0.31,99.9145
0.17,0.32,99.913
0.17,0.33,99.9116
0.17,0.34,99.9102
0.17,0.35,99.909
0.17,0.36,99.9079
0.17,0.37,99.9068
0.17,0.38,99.9059
0.17,0.39,99.905
0.17,0.4,99.9043
0.17,0.41,99.9037
0.17,0.42,99.9031
0.17,0.43,99.9027
0.17,0.44,99.9023
0.17,0.45,99.9021
0.17,0.46,99.902
0.17,0.47,99.9019
0.17,0.48,99.902
0.17,0.49,99.9021
0.17,0.5,99.9024
0.17,0.51,99.9027
0.17,0.52,99.9032
0.17,0.53,99.9037
0.17,0.54,99.9043
0.17,0.55,99.905
0.17,0.56,99.9059
0.17,0.57,99.9068
0.17,0.58,99.9078
0.17,0.59,99.9088
0.17,0.6,99.91
0.17,0.61,99.9112
0.17,0.62,99.9126
0.17,0.63,99.914
0.17,0.64,99.9154
0.17,0.65,99.917
0.17,0.66,99.9186
0.17,0.67,99.9203
0.17,0.68,99.9221
0.17,0.69,99.9239
0.17,0.7,99.9258
0.17,0.71,99.9278
0.17,0.72,99.9298
0.17,0.73,99.9319
0.17,0.74,99.934
0.17,0.75,99.9362
0.17,0.76,99.9385
0.17,0.77,99.9407
0.17,0.78,99.9431
0.17,0.79,99.9454
0.17,0.8,99.9478
0.17,0.81,99.9503
0.17,0.82,99.9528
0.17,0.83,99.9553
0.17,0.84,99.9578
0.17,0.85,99.9604
0.17,0.86,99.963
0.17,0.87,99.9656
0.17,0.88,99.9682
0.17,0.89,99.9708
0.17,0.9,99.9735
0.17,0.91,99.9761
0.17,0.92,99.9788
0.17,0.93,99.9815
0.17,0.94,99.9841
0.17,0.95,99.9868
0.17,0.96,99.9895
0.17,0.97,99.9921
0.17,0.98,99.9948
0.17,0.99,99.9974
0.17,1,100
0.18,0,100
0.18,0.01,99.9963
0.18,0.02,99.9926
0.18,0.03,99.989
0.18,0.04,99.9853
0.18,0.05,99.9817
0.18,0.06,99.9782
0.18,0.07,99.9747
0.18,0.08,99.9712
0.18,0.09,99.9678
0.18,0.1,99.9644
0.18,0.11,99.9611
0.18,0.12,99.9578
0.18,0.13,99.9546
0.18,0.14,99.9515
0.18,0.15,99.9484
0.18,0.16,99.9455
0.18,0.17,99.9425
0.18,0.18,99.9397
0.18,0.19,99.9369
0.18,0.2,99.9342
0.18,0.21,99.9316
0.18,0.22,99.929
0.18,0.23,99.9266
0.18,0.24,99.9242
0.18,0.25,99.922
0.18,0.26,99.9198
0.18,0.27,99.9177
0.18,0.28,99.9157
0.18,0.29,99.9138
0.18,0.3,99.912
0.18,0.31,99.9103
0.18,0.32,99.9087
0.18,0.33,99.9072
0.18,0.34,99.9058
0.18,0.35,99.9045
0.18,0.36,99.9033
0.18,0.37,99.9022
0.18,0.38,99.9012
0.18,0.39,99.9003
0.18,0.4,99.8996
0.18,0.41,99.8989
0.18,0.42,99.8983
0.18,0.43,99.8979
0.18,0.44,99.8975
0.18,0.45,99.8973
0.18,0.46,99.8971
0.18,0.47,99.8971
0.18,0.48,99.8971
0.18,0.49,99.8973
0.18,0.5,99.8976
0.18,0.51,99.8979
0.18,0.52,99.8984
0.18,0.53,99.8989
0.18,0.54,99.8996
0.18,0.55,99.9004
0.18,0.56,99.9012
0.18,0.57,99.9022
0.18,0.58,99.9032
0.18,0.59,99.9043
0.18,0.6,99.9055
0.18,0.61,99.9069
0.18,0.62,99.9082
0.18,0.63,99.9097
0.18,0.64,99.9113
0.18,0.65,99.9129
0.18,0.66,99.9146
0.18,0.67,99.9164
0.18,0.68,99.9183
0.18,0.69,99.9202
0.18,0.7,99.9222
0.18,0.71,99.9242
0.18,0.72,99.9264
0.18,0.73,99.9285
0.18,0.74,99.9308
0.18,0.75,99.9331
0.18,0.76,99.9354
0.18,0.77,99.9378
0.18,0.78,99.9403
0.18,0.79,99.9428
0.18,0.8,99.9453
0.18,0.81,99.9479
0.18,0.82,99.9505
0.18,0.83,99.9531
0.18,0.84,99.9558
0.18,0.85,99.9584
0.18,0.86,99.9612
0.18,0.87,99.9639
0.18,0.88,99.9666
0.18,0.89,99.9694
0.18,0.9,99.9722
0.18,0.91,99.975
0.18,0.92,99.9778
0.18,0.93,99.9806
0.18,0.94,99.9834
0.18,0.95,99.9862
0.18,0.96,99.989
0.18,0.97,99.9917
0.18,0.98,99.9945
0.18,0.99,99.9973
0.18,1,100
0.19,0,100
0.19,0.01,99.9961
0.19,0.02,99.9923
0.19,0.03,99.9884
0.19,0.04,99.9846
0.19,0.05,99.9809
0.19,0.06,99.9772
0.19,0.07,99.9735
0.19,0.08,99.9699
0.19,0.09,99.9663
0.19,0.1,99.9628
0.19,0.11,99.9593
0.19,0.12,99.9559
0.19,0.13,99.9526
0.19,0.14,99.9493
0.19,0.15,99.9461
0.19,0.16,99.9429
0.19,0.17,99.9399
0.19,0.18,99.9369
0.19,0.19,99.934
0.19,0.2,99.9312
0.19,0.21,99.9284
0.19,0.22,99.9258
0.19,0.23,99.9232
0.19,0.24,99.9208
0.19,0.25,99.9184
0.19,0.26,99.9161
0.19,0.27,99.9139
0.19,0.28,99.9118
0.19,0.29,99.9098
0.19,0.3,99.908
0.19,0.31,99.9062
0.19,0.32,99.9045
0.19,0.33,99.9029
0.19,0.34,99.9015
0.19,0.35,99.9001
0.19,0.36,99.8989
0.19,0.37,99.8977
0.19,0.38,99.8967
0.19,0.39,99.8958
0.19,0.4,99.895
0.19,0.41,99.8943
0.19,0.42,99.8937
0.19,0.43,99.8932
0.19,0.44,99.8928
0.19,0.45,99.8926
0.19,0.46,99.8924
0.19,0.47,99.8924
0.19,0.48,99.8924
0.19,0.49,99.8926
0.19,0.5,99.8929
0.19,0.51,99.8932
0.19,0.52,99.8937
0.19,0.53,99.8943
0.19,0.54,99.895
0.19,0.55,99.8958
0.19,0.56,99.8967
0.19,0.57,99.8977
0.19,0.58,99.8988
0.19,0.59,99.9
0.19,0.6,99.9012
0.19,0.61,99.9026
0.19,0.62,99.9041
0.19,0.63,99.9056
0.19,0.64,99.9072
0.19,0.65,99.9089
0.19,0.66,99.9107
0.19,0.67,99.9126
0.19,0.68,99.9145
0.19,0.69,99.9165
0.19,0.7,99.9186
0.19,0.71,99.9208
0.19,0.72,99.923
0.19,0.73,99.9253
0.19,0.74,99.9276
0.19,0.75,99.93
0.19,0.76,99.9325
0.19,0.77,99.935
0.19,0.78,99.9375
0.19,0.79,99.9402
0.19,0.8,99.9428
0.19,0.81,99.9455
0.19,0.82,99.9482
0.19,0.83,99.951
0.19,0.84,99.9537
0.19,0.85,99.9566
0.19,0.86,99.9594
0.19,0.87,99.9623
0.19,0.88,99.9651
0.19,0.89,99.968
0.19,0.9,99.9709
0.19,0.91,99.9738
0.19,0.92,99.9768
0.19,0.93,99.9797
0.19,0.94,99.9826
0.19,0.95,99.9855
0.19,0.96,99.9885
0.19,0.97,99.9914
0.19,0.98,99.9943
0.19,0.99,99.9971
0.19,1,100
0.2,0,100
0.2,0.01,99.996
0.2,0.02,99.9919
0.2,0.03,99.9879
0.2,0.04,99.984
0.2,0.05,99.9801
0.2,0.06,99.9762
0.2,0.07,99.9724
0.2,0.08,99.9686
0.2,0.09,99.9649
0.2,0.1,99.9612
0.2,0.11,99.9576
0.2,0.12,99.954
0.2,0.13,99.9505
0.2,0.14,99.9471
0.2,0.15,99.9438
0.2,0.16,99.9405
0.2,0.17,99.9373
0.2,0.18,99.9342
0.2,0.19,99.9312
0.2,0.2,99.9282
0.2,0.21,99.9254
0.2,0.22,99.9226
0.2,0.23,99.9199
0.2,0.24,99.9174
0.2,0.25,99.9149
0.2,0.26,99.9125
0.2,0.27,99.9102
0.2,0.28,99.9081
0.2,0.29,99.906
0.2,0.3,99.904
0.2,0.31,99.9022
0.2,0.32,99.9004
0.2,0.33,99.8988
0.2,0.34,99.8973
0.2,0.35,99.8959
0.2,0.36,99.8946
0.2,0.37,99.8934
0.2,0.38,99.8923
0.2,0.39,99.8913
0.2,0.4,99.8905
0.2,0.41,99.8898
0.2,0.42,99.8891
0.2,0.43,99.8886
0.2,0.44,99.8883
0.2,0.45,99.888
0.2,0.46,99.8878
0.2,0.47,99.8878
0.2,0.48,99.8878
0.2,0.49,99.888
0.2,0.5,99.8883
0.2,0.51,99.8887
0.2,0.52,99.8892
0.2,0.53,99.8898
0.2,0.54,99.8906
0.2,0.55,99.8914
0.2,0.56,99.8923
0.2,0.57,99.8933
0.2,0.58,99.8945
0.2,0.59,99.8957
0.2,0.6,99.897
0.2,0.61,99.8985
0.2,0.62,99.9
0.2,0.63,99.9016
0.2,0.64,99.9033
0.2,0.65,99.9051
0.2,0.66,99.9069
0.2,0.67,99.9089
0.2,0.68,99.9109
0.2,0.69,99.913
0.2,0.7,99.9152
0.2,0.71,99.9174
0.2,0.72,99.9197
0.2,0.73,99.9221
0.2,0.74,99.9246
0.2,0.75,99.9271
0.2,0.76,99.9296
0.2,0.77,99.9322
0.2,0.78,99.9349
0.2,0.79,99.9376
0.2,0.8,99.9404
0.2,0.81,99.9432
0.2,0.82,99.946
0.2,0.83,99.9489
0.2,0.84,99.9518
0.2,0.85,99.9547
0.2,0.86,99.9577
0.2,0.87,99.9607
0.2,0.88,99.9637
0.2,0.89,99.9667
0.2,0.9,99.9697
0.2,0.91,99.9727
0.2,0.92,99.9758
0.2,0.93,99.9788
0.2,0.94,99.9819
0.2,0.95,99.9849
0.2,0.96,99.988
0.2,0.97,99.991
0.2,0.98,99.994
0.2,0.99,99.997
0.2,1,100
0.21,0,100
0.21,0.01,99.9958
0.21,0.02,99.9916
0.21,0.03,99.9875
0.21,0.04,99.9834
0.21,0.05,99.9793
0.21,0.06,99.9752
0.21,0.07,99.9713
0.21,0.08,99.9673
0.21,0.09,99.9635
0.21,0.1,99.9596
0.21,0.11,99.9559
0.21,0.12,99.9522
0.21,0.13,99.9486
0.21,0.14,99.945
0.21,0.15,99.9415
0.21,0.16,99.9381
0.21,0.17,99.9348
0.21,0.18,99.9316
0.21,0.19,99.9284
0.21,0.2,99.9254
0.21,0.21,99.9224
0.21,0.22,99.9195
0.21,0.23,99.9168
0.21,0.24,99.9141
0.21,0.25,99.9115
0.21,0.26,99.909
0.21,0.27,99.9067
0.21,0.28,99.9044
0.21,0.29,99.9023
0.21,0.3,99.9002
0.21,0.31,99.8983
0.21,0.32,99.8965
0.21,0.33,99.8948
0.21,0.34,99.8932
0.21,0.35,99.8917
0.21,0.36,99.8904
0.21,0.37,99.8891
0.21,0.38,99.888
0.21,0.39,99.887
0.21,0.4,99.8862
0.21,0.41,99.8854
0.21,0.42,99.8848
0.21,0.43,99.8842
0.21,0.44,99.8838
0.21,0.45,99.8835
0.21,0.46,99.8834
0.21,0.47,99.8833
0.21,0.48,99.8834
0.21,0.49,99.8836
0.21,0.5,99.8839
0.21,0.51,99.8843
0.21,0.52,99.8848
0.21,0.53,99.8855
0.21,0.54,99.8862
0.21,0.55,99.8871
0.21,0.56,99.8881
0.21,0.57,99.8891
0.21,0.58,99.8903
0.21,0.59,99.8916
0.21,0.6,99.893
0.21,0.61,99.8945
0.21,0.62,99.896
0.21,0.63,99.8977
0.21,0.64,99.8995
0.21,0.65,99.9013
0.21,0.66,99.9033
0.21,0.67,99.9053
0.21,0.68,99.9074
0.21,0.69,99.9096
0.21,0.7,99.9118
0.21,0.71,99.9142
0.21,0.72,99.9166
0.21,0.73,99.9191
0.21,0.74,99.9216
0.21,0.75,99.9242
0.21,0.76,99.9269
0.21,0.77,99.9296
0.21,0.78,99.9324
0.21,0.79,99.9352
0.21,0.8,99.938
0.21,0.81,99.9409
0.21,0.82,99.9439
0.21,0.83,99.9469
0.21,0.84,99.9499
0.21,0.85,99.9529
0.21,0.86,99.956
0.21,0.87,99.9591
0.21,0.88,99.9622
0.21,0.89,99.9654
0.21,0.9,99.9685
0.21,0.91,99.9717
0.21,0.92,99.9748
0.21,0.93,99.978
0.21,0.94,99.9812
0.21,0.95,99.9843
0.21,0.96,99.9875
0.21,0.97,99.9906
0.21,0.98,99.9938
0.21,0.99,99.9969
0.21,1,100
0.22,0,100
